8 0.139570 0.623126 0.064510 0.476704
9 0.139570 1.524760 0.021339 0.042225
14 0.938272 1.953950 0.382124 -0.120123
8 0.139570 0.207393 0.859490 -0.079698
14 0.938272 0.368738 -0.028558 -0.196199
1 2 -4726.963379 48791.542969 15320.619141
8 0.139570 5.028192 -0.076622 0.009356
9 0.139570 0.374704 0.054873 -0.023364
1 2 2963.936035 6536.176270 63977.671875
8 0.139570 0.879126 -0.106389 0.026814
9 0.139570 0.862473 -0.191601 -0.438898
1 12 11046.859375 36145.222656 62096.468750
14 0.938272 0.146094 -0.179634 -0.437544
8 0.139570 33.082947 0.029714 -0.006180
9 0.139570 10.700540 -0.001026 -0.020285
14 0.938272 0.354867 -0.239784 0.201710
14 0.938272 0.474219 -0.389786 -0.955208
8 0.139570 0.761175 -0.395923 -0.166057
8 0.139570 1.692648 -0.247037 -0.602983
14 0.938272 0.429750 -0.211796 0.226759
14 0.938272 0.833452 0.033343 0.322135
14 0.938272 0.473532 -0.492915 -0.601398
8 0.139570 1.090811 0.365579 0.674616
14 0.938272 0.333851 -0.629191 0.194213
1 3 -26390.339844 34476.671875 21701.466797
14 0.938272 4.304325 0.020161 0.032303
9 0.139570 1.719296 0.062878 0.051054
9 0.139570 0.190336 1.041135 0.373027
1 5 60564.285156 -33699.730469 35837.218750
8 0.139570 8.310136 -0.102380 0.020386
14 0.938272 0.714881 0.689056 -0.157228
8 0.139570 0.587793 0.166700 0.569101
9 0.139570 1.928631 0.150653 0.085365
9 0.139570 0.113604 0.042489 0.257074
1 2 44047.628906 -23060.039062 54028.992188
8 0.139570 0.759138 -0.184969 -0.220505
14 0.938272 0.387343 -0.009658 -0.471153
1 7 41339.027344 15327.625000 3473.725586
14 0.938272 0.206138 0.006942 0.062343
9 0.139570 0.255855 -0.552506 0.834221
14 0.938272 1.495480 -0.250038 0.080040
9 0.139570 1.249720 -0.129948 -0.079952
14 0.938272 0.683801 -0.395758 0.446607
14 0.938272 0.567918 0.214054 0.516977
14 0.938272 0.571595 0.106954 -0.709710
1 3 -30022.544922 -22288.968750 16426.490234
9 0.139570 1.663286 -0.064071 0.262030
8 0.139570 2.347824 0.222707 0.311192
14 0.938272 0.336039 -0.660654 0.181955
1 2 30694.539062 -40124.421875 30548.751953
9 0.139570 0.090814 -0.635128 0.118613
14 0.938272 1.372721 -0.050745 0.212351
1 2 19829.513672 -26731.359375 15066.048828
9 0.139570 0.156400 -0.019045 -0.275014
14 0.938272 0.346856 -0.028689 0.682904
1 5 -25724.449219 41457.125000 27256.796875
8 0.139570 1.130567 -0.053678 0.064897
9 0.139570 2.021178 -0.029570 0.098249
8 0.139570 0.551971 0.478492 -0.712785
9 0.139570 2.272075 -0.082606 0.201721
14 0.938272 0.789725 -0.226402 0.150441
1 5 -51595.734375 24402.181641 17347.802734
8 0.139570 2.150617 -0.195552 -0.152147
14 0.938272 0.844848 0.044067 -0.200496
8 0.139570 1.078168 -0.133754 -0.143301
9 0.139570 1.576702 -0.458415 -0.283164
8 0.139570 0.601257 -0.713049 -0.409586
1 2 12531.841797 -33971.960938 16558.166016
9 0.139570 0.190576 -0.145187 0.160321
8 0.139570 0.658957 -0.291011 0.317883
1 4 -32559.417969 -6312.190918 32412.867188
9 0.139570 3.191532 0.066956 -0.150867
14 0.938272 0.695327 -0.836725 0.620527
9 0.139570 0.197596 0.683289 -0.590912
8 0.139570 0.379011 0.568330 -1.593328
1 3 51086.640625 -35912.550781 61321.015625
9 0.139570 5.529119 -0.057303 0.160813
9 0.139570 0.504735 -0.061958 -0.259845
8 0.139570 1.022834 0.084339 0.340897
1 3 24538.064453 -12389.721680 71602.554688
9 0.139570 2.190520 0.198783 0.053885
8 0.139570 2.156646 -0.092024 0.093842
8 0.139570 0.584133 0.740478 -0.544018
1 2 -39105.578125 -19341.949219 30585.890625
9 0.139570 3.671282 0.049727 0.111096
14 0.938272 0.933835 0.680470 0.504546
1 5 26770.556641 -46673.699219 3502.108398
8 0.139570 4.275979 0.053988 0.067437
9 0.139570 13.446470 0.009405 0.011213
8 0.139570 0.488943 0.047277 -0.244111
14 0.938272 1.055054 -0.085033 0.351303
9 0.139570 0.437254 -0.870047 1.079592
1 6 -49824.687500 -42461.980469 29500.228516
8 0.139570 0.169404 1.000000 -0.781615
14 0.938272 0.211609 -0.740108 -0.336205
14 0.938272 2.702686 -0.122384 0.091180
14 0.938272 0.421862 0.668200 0.158702
14 0.938272 0.376083 -0.705378 0.077551
14 0.938272 0.267910 -0.332473 0.186297
1 13 -49615.167969 -24584.746094 14126.405273
14 0.938272 0.154041 0.604083 0.091473
9 0.139570 0.070105 -0.886494 -2.225455
12 0.493677 12.186830 0.018758 -0.020508
19 1.189370 4.303032 -0.057346 -0.067383
9 0.139570 0.858096 -0.089169 0.024872
8 0.139570 4.176518 0.002723 0.067026
11 0.493677 1.602116 -0.043042 0.119283
9 0.139570 0.992111 0.102702 0.030850
14 0.938272 0.867335 0.208800 0.669264
9 0.139570 0.168828 0.162865 0.803418
14 0.938272 0.198789 0.059218 -0.843015
14 0.938272 0.430051 1.040780 0.164919
8 0.139570 0.327433 0.112539 1.175766
1 4 42325.652344 -46807.351562 23051.345703
14 0.938272 2.067278 -0.345651 0.368612
9 0.139570 1.586347 -0.426975 0.512938
9 0.139570 0.831673 -0.328237 0.328369
8 0.139570 2.347904 -0.113140 -0.060623
1 2 9941.433594 -24084.060547 8677.245117
8 0.139570 0.651392 -0.191975 0.149798
14 0.938272 0.317318 0.516907 0.703182
1 5 16541.238281 16498.958984 52829.316406
14 0.938272 0.208125 0.950269 -0.327477
9 0.139570 2.954986 0.178945 0.039975
8 0.139570 0.861294 -0.432907 -0.730046
14 0.938272 0.809198 0.132365 -0.100905
14 0.938272 0.580747 0.560063 -0.862492
1 8 19090.623047 -32629.265625 32421.613281
14 0.938272 0.210639 -0.326884 0.159705
9 0.139570 17.031157 -0.042974 0.049193
8 0.139570 7.460620 -0.078801 0.017929
14 0.938272 5.899359 -0.066225 0.068173
9 0.139570 0.956274 -0.290915 0.248531
9 0.139570 0.695757 -0.055444 -0.159860
8 0.139570 0.823588 0.153550 0.080139
14 0.938272 0.520146 -0.051131 0.056175
1 4 -15917.511719 6361.423340 53853.253906
9 0.139570 0.216532 0.319690 -0.255771
8 0.139570 0.744612 0.078747 0.519198
14 0.938272 2.605734 0.202770 0.151281
14 0.938272 0.271006 0.479835 0.821002
1 11 -48000.589844 43517.597656 57583.164062
14 0.938272 0.365158 0.603625 -1.270649
14 0.938272 0.199776 0.114248 -0.379173
8 0.139570 3.669224 0.002146 0.158116
8 0.139570 1.948430 -0.056802 -0.008283
8 0.139570 6.501648 -0.078793 0.239411
8 0.139570 1.177280 -0.598423 0.123516
8 0.139570 0.297474 0.079121 -0.517446
14 0.938272 0.963194 -0.180175 -0.404926
8 0.139570 0.160954 -0.675514 -0.596385
14 0.938272 0.253588 0.889434 0.015182
9 0.139570 0.194316 1.124456 0.660913
1 3 -3157.648438 19629.642578 50571.058594
8 0.139570 0.082790 0.165480 0.043757
14 0.938272 0.406876 -0.679851 -0.328330
6 0.105658 0.160153 -0.492581 -0.329600
1 5 23632.367188 -2807.999512 31536.205078
14 0.938272 0.207594 -1.335808 0.107527
8 0.139570 0.640775 0.662410 -0.390676
9 0.139570 0.733907 -0.146177 0.428292
14 0.938272 0.264390 -0.747350 0.259987
14 0.938272 0.355520 -0.153092 0.028554
1 2 -18112.148438 -13527.689453 65870.507812
8 0.139570 2.560735 0.091030 -0.122813
9 0.139570 1.107552 -0.099321 0.238472
1 7 -50594.765625 45508.769531 71794.085938
9 0.139570 0.273512 0.310511 -0.987598
14 0.938272 0.198859 -0.352907 -0.456220
9 0.139570 1.065305 0.301119 -0.001381
14 0.938272 0.548734 -0.819763 0.163108
14 0.938272 0.739681 0.055616 0.277185
14 0.938272 0.281973 -0.468061 0.287791
14 0.938272 0.361400 -0.598130 0.994838
1 8 -7326.108887 30869.660156 43687.222656
11 0.493677 2.843875 -0.112064 0.047930
8 0.139570 1.886420 -0.022221 -0.116318
9 0.139570 0.475264 -0.063022 -0.128018
9 0.139570 2.903018 -0.240935 -0.043962
8 0.139570 0.846213 0.117306 -0.163761
9 0.139570 0.879744 0.130271 0.039453
14 0.938272 0.370028 0.123110 0.334039
14 0.938272 0.309506 0.709905 -1.512358
1 7 -2929.768066 -45065.640625 1306.429199
8 0.139570 1.290537 -0.231604 -0.114374
9 0.139570 3.207856 0.077557 -0.169468
9 0.139570 0.624885 -0.430479 -0.079263
14 0.938272 0.504630 0.213449 0.280965
14 0.938272 0.497212 -0.495764 -0.338702
14 0.938272 0.266200 -0.502955 0.079613
9 0.139570 0.435134 -0.728758 -1.047134
1 2 -24990.609375 -10160.710938 69613.859375
14 0.938272 0.168748 0.524272 0.225663
8 0.139570 0.519370 0.254515 -0.060327
1 6 42379.937500 -23979.615234 69640.789062
9 0.139570 4.682372 -0.092835 -0.044908
8 0.139570 1.303091 0.162395 -0.322653
9 0.139570 0.296822 -0.823380 0.455268
8 0.139570 1.000830 -0.772901 0.177392
14 0.938272 1.892323 0.271765 0.038828
8 0.139570 0.152418 0.573820 0.203805
1 3 -29420.869141 -40746.511719 3913.595459
14 0.938272 0.340024 -0.656949 0.680113
14 0.938272 2.541932 0.221107 0.073798
8 0.139570 0.592086 -0.498363 0.582586
1 5 -10621.873047 48940.101562 28630.988281
9 0.139570 6.099542 -0.023111 0.231202
14 0.938272 2.790030 -0.184774 0.197059
14 0.938272 0.357601 -0.908310 0.206845
14 0.938272 0.154583 0.472122 0.562882
14 0.938272 0.720750 1.166813 -0.137497
1 6 -24145.974609 -22575.671875 54944.609375
14 0.938272 4.313617 -0.087785 -0.036384
9 0.139570 6.042374 0.111008 -0.093294
9 0.139570 8.193172 0.078150 -0.058372
8 0.139570 17.327827 0.104418 -0.040167
8 0.139570 2.084643 0.103066 -0.125325
14 0.938272 0.217515 -0.348418 0.805211
1 2 47182.027344 17117.492188 30994.441406
14 0.938272 2.711742 0.410661 -0.068366
8 0.139570 2.696554 0.336034 -0.018588
1 6 9344.762695 20250.558594 51740.507812
8 0.139570 0.337692 -0.170753 0.702604
8 0.139570 7.959446 0.017850 -0.000068
9 0.139570 12.884817 -0.007368 -0.043436
8 0.139570 1.694771 0.027340 0.142591
9 0.139570 0.817084 -0.359976 0.610317
14 0.938272 7.205959 -0.016364 -0.071082
1 2 -59671.593750 -34168.382812 60742.085938
8 0.139570 0.738728 0.485313 -0.844765
14 0.938272 0.370966 -0.613201 -0.467013
1 2 47562.707031 -10150.360352 1415.539673
14 0.938272 0.163329 -0.459296 0.618826
9 0.139570 0.606623 0.653956 -0.090327
1 2 -8426.282227 16514.533203 24641.587891
14 0.938272 1.061422 -0.389618 -0.090757
14 0.938272 0.338200 -1.279338 -0.647670
1 6 -46450.453125 -43611.113281 40588.914062
8 0.139570 5.773939 -0.113785 -0.064008
14 0.938272 1.563072 -0.186657 -0.212048
9 0.139570 1.216329 -0.176921 0.274322
14 0.938272 0.693886 -0.410338 0.795369
9 0.139570 0.510017 1.014393 0.266093
14 0.938272 0.350840 -0.347889 1.087508
1 2 32306.029297 -39534.367188 64674.921875
8 0.139570 0.057596 1.249815 1.814671
14 0.938272 0.340627 0.439609 0.208171
1 2 -59949.445312 -25153.941406 42110.804688
9 0.139570 2.628513 0.219942 0.188657
14 0.938272 0.417474 1.054680 -0.734104
1 2 -49199.886719 48802.007812 31775.527344
14 0.938272 1.662209 -0.150027 -0.097089
9 0.139570 0.993830 -0.353242 -0.246778
1 2 -5344.468262 -4815.269043 69289.976562
8 0.139570 0.612810 -0.148233 -0.093902
8 0.139570 0.401335 -0.319705 -0.286417
1 2 -15693.452148 38518.468750 49285.289062
8 0.139570 5.056663 -0.132474 -0.028791
9 0.139570 2.713983 0.094780 -0.094925
1 8 -42811.433594 1926.314087 8907.011719
8 0.139570 3.239177 0.014590 -0.071839
9 0.139570 0.130307 -0.001041 0.548642
14 0.938272 3.126786 -0.022701 -0.025833
14 0.938272 0.965442 0.412259 -0.259826
8 0.139570 1.267509 0.697483 0.330750
14 0.938272 0.389282 -0.603435 0.339764
14 0.938272 0.210371 -1.677930 -0.224737
8 0.139570 0.204170 -1.632281 -1.733690
1 4 46867.332031 5108.883789 52542.625000
9 0.139570 0.218278 -1.087789 -0.709362
9 0.139570 0.777343 0.089336 -0.058045
8 0.139570 1.294101 -0.143958 -0.106327
8 0.139570 0.755542 -0.692951 -0.148631
1 4 -54695.925781 43706.371094 7343.509277
8 0.139570 1.352114 -0.208690 0.055369
9 0.139570 0.710669 0.077952 -0.014310
14 0.938272 1.539558 0.516340 0.098484
14 0.938272 0.621034 -0.708458 -0.657953
1 4 -31022.261719 -11493.899414 55587.296875
6 0.105658 8.263815 0.008640 -0.085854
8 0.139570 0.103170 -0.851976 -0.288168
8 0.139570 1.571689 -0.158038 -0.038357
9 0.139570 0.102340 -1.202056 -0.355360
1 6 -31676.541016 -45134.671875 50056.117188
6 0.105658 3.742980 0.002935 0.383220
8 0.139570 1.675562 0.058496 -0.217338
9 0.139570 4.018457 0.042001 -0.096753
9 0.139570 1.978577 -0.135708 -0.056369
14 0.938272 1.195973 0.385283 -0.386358
14 0.938272 0.571236 0.062983 0.118219
1 8 43151.785156 -10392.919922 47917.976562
6 0.105658 28.782589 -0.087978 -0.015560
8 0.139570 0.877766 0.130395 0.200417
14 0.938272 49.742561 0.018221 0.000947
8 0.139570 20.875883 0.015315 0.008148
15 0.938272 29.371769 0.020857 -0.008143
9 0.139570 8.343516 -0.103900 0.162691
14 0.938272 0.838583 0.783116 -0.839946
14 0.938272 0.587361 -0.820456 -0.136123
1 6 -49816.933594 -28305.189453 62667.230469
14 0.938272 0.140934 0.546396 -0.142267
6 0.105658 4.992583 -0.132929 0.179483
9 0.139570 0.825744 -0.021299 0.007527
8 0.139570 3.077749 0.255986 -0.076293
14 0.938272 0.679483 -0.722837 -0.935392
14 0.938272 0.406267 0.102365 -0.304143
1 5 -59267.429688 -11455.542969 34716.339844
6 0.105658 46.982014 0.017722 0.045150
8 0.139570 0.699690 0.121860 0.196172
11 0.493677 4.473117 -0.002281 -0.110544
9 0.139570 0.472480 0.037228 -0.018561
14 0.938272 1.367285 -0.189488 0.127765
1 2 44087.015625 27110.898438 53535.542969
6 0.105658 21.707329 0.006179 -0.084757
11 0.493677 7.218173 0.005832 0.062655
1 3 -20937.994141 -6057.299316 49167.882812
6 0.105658 34.948059 -0.003691 0.002645
14 0.938272 0.570946 0.019391 -0.133566
8 0.139570 0.205463 -1.378575 0.101260
1 6 42684.085938 -24001.609375 13945.114258
6 0.105658 4.164857 0.133880 0.283024
8 0.139570 1.927846 -0.251397 0.141941
8 0.139570 6.462739 -0.091147 -0.159365
8 0.139570 0.866872 -0.328918 -0.302616
14 0.938272 0.938450 0.492856 -0.435669
14 0.938272 0.901178 0.343319 0.156681
1 7 -4513.186035 36504.910156 55572.816406
6 0.105658 2.598646 0.322732 0.645416
14 0.938272 0.475231 -0.501090 0.421983
9 0.139570 1.735534 -0.134330 -0.145824
8 0.139570 0.601726 -0.048952 -0.045572
9 0.139570 0.335809 -0.130710 -0.351950
8 0.139570 0.458724 0.408029 -0.671294
14 0.938272 0.178417 -1.551042 0.198857
1 6 -1871.986084 -25687.513672 68524.664062
6 0.105658 13.400739 0.081529 0.005354
8 0.139570 1.905539 -0.243028 0.024296
9 0.139570 1.178212 0.032633 -0.156720
9 0.139570 1.615074 0.360029 -0.353836
14 0.938272 0.572913 -0.421227 0.290953
8 0.139570 0.308256 -0.818333 0.796958
1 13 56684.054688 13871.182617 26722.898438
14 0.938272 0.182404 -0.123975 -0.378952
6 0.105658 6.803521 -0.236438 0.018690
9 0.139570 2.182881 -0.012048 -0.175919
8 0.139570 0.935187 0.106886 -0.169525
9 0.139570 0.527802 0.361720 -0.701326
9 0.139570 0.357225 -0.177914 -0.141010
8 0.139570 0.276147 -0.135365 -0.698751
8 0.139570 2.535154 0.286493 -0.125714
8 0.139570 1.542101 0.137844 0.197045
14 0.938272 0.616784 0.131035 -0.438179
14 0.938272 0.311667 0.181461 0.397998
14 0.938272 0.575495 0.185752 0.801210
9 0.139570 0.334206 -1.303794 -0.305536
1 9 52290.714844 -8159.331543 39656.492188
14 0.938272 0.157287 -0.317973 -0.614254
6 0.105658 17.411371 0.029718 0.275255
8 0.139570 5.011580 -0.023317 -0.122961
12 0.493677 0.606263 -0.217771 -0.899982
8 0.139570 2.261954 -0.056801 0.166875
9 0.139570 1.811309 -0.241528 -0.262418
14 0.938272 0.705585 0.752140 -0.399567
8 0.139570 0.202885 0.491327 0.555535
2 0.000511 0.074364 0.855800 0.269523
1 4 46349.960938 17579.822266 29005.275391
6 0.105658 20.095499 0.000808 0.043422
8 0.139570 0.564366 -0.150364 -0.909580
8 0.139570 2.761073 0.113711 -0.002047
14 0.938272 0.933496 -0.370151 -0.218408
1 2 400.223846 -34920.414062 47726.554688
6 0.105658 12.203228 0.033481 0.041802
9 0.139570 0.125134 0.265275 -0.625742
1 8 -14014.505859 -8710.238281 7562.260742
6 0.105658 5.884018 0.119298 0.266873
8 0.139570 2.230561 -0.050032 0.010399
8 0.139570 5.891644 -0.088270 -0.061737
9 0.139570 0.234252 -0.217141 0.291801
8 0.139570 0.169461 -0.055120 0.053530
14 0.938272 0.537578 0.242232 -0.565541
8 0.139570 0.935396 0.315680 -0.135868
14 0.938272 0.197618 0.815922 0.427433
1 4 17437.507812 -6250.783203 54058.804688
6 0.105658 7.591416 0.147330 -0.058687
8 0.139570 1.214213 -0.159564 0.545581
8 0.139570 0.458628 -0.648261 -0.080054
14 0.938272 0.330636 0.533923 -1.480969
1 10 53263.707031 18403.291016 62066.367188
9 0.139570 0.054683 0.088612 -0.031190
6 0.105658 28.677162 -0.039061 -0.026446
9 0.139570 4.343768 -0.057617 -0.047573
8 0.139570 25.427994 0.007890 -0.003134
9 0.139570 10.651793 0.002361 0.021475
8 0.139570 43.071484 0.009208 0.004191
9 0.139570 4.833027 -0.056415 0.021414
14 0.938272 0.778482 0.124692 0.314752
8 0.139570 0.669913 0.614374 0.346941
14 0.938272 0.416463 1.033235 0.232939
1 3 -26878.195312 -14659.590820 35646.914062
6 0.105658 19.379951 -0.036812 0.053794
8 0.139570 0.877178 -0.027142 -0.075538
14 0.938272 0.933877 1.013086 -0.466501
1 3 52083.839844 28288.076172 26025.625000
6 0.105658 25.106640 -0.049265 0.042435
8 0.139570 0.602239 0.139177 -0.672441
8 0.139570 0.668411 0.749861 -0.273336
1 3 -46264.726562 -2918.186523 45342.382812
6 0.105658 7.557115 -0.013278 0.084760
14 0.938272 0.377669 0.337088 -0.360025
8 0.139570 0.436213 -1.048968 0.259226
1 9 -39664.796875 -24005.376953 49025.339844
9 0.139570 0.188243 0.095342 -0.275903
6 0.105658 36.708061 -0.054018 -0.003667
8 0.139570 0.478442 -0.113448 0.685804
9 0.139570 3.273790 -0.007740 -0.070187
9 0.139570 1.231429 -0.068669 -0.027272
8 0.139570 1.138993 0.457045 0.008913
8 0.139570 7.175706 0.187546 0.055039
14 0.938272 0.521718 -0.349495 -0.240352
14 0.938272 0.271942 -1.210980 -0.980490
1 4 -44798.187500 9684.152344 32935.804688
6 0.105658 0.653153 0.955804 -0.123733
14 0.938272 5.089513 -0.045431 -0.052932
8 0.139570 0.754105 -0.324268 0.220117
9 0.139570 0.426013 0.108104 -0.181266
1 3 -23363.990234 -38359.433594 22562.921875
6 0.105658 11.444625 0.154920 0.003018
8 0.139570 1.576418 -0.439909 0.000519
14 0.938272 1.734958 -0.345088 -0.709137
1 2 48382.449219 46195.949219 1272.989258
6 0.105658 26.914804 -0.024206 -0.016046
14 0.938272 0.617478 0.638371 0.280919
1 6 -56913.617188 6020.797852 64359.449219
14 0.938272 0.197578 -0.588153 0.650066
6 0.105658 3.750946 -0.114106 0.259545
9 0.139570 0.327536 -0.042791 -0.493656
8 0.139570 1.464985 -0.030947 -0.036863
2 0.000511 0.086263 -0.024519 -0.312428
3 0.000511 0.124405 0.024361 -0.065550
1 4 29132.158203 13217.059570 10326.881836
6 0.105658 13.183088 0.061075 -0.004299
8 0.139570 7.397708 -0.057859 -0.060946
21 1.197436 2.077617 -0.098882 0.087542
11 0.493677 1.801023 -0.173410 0.081417
1 11 -29696.621094 37975.164062 15162.440430
14 0.938272 0.238777 -1.456251 0.570500
6 0.105658 1.661483 0.391283 0.389407
9 0.139570 10.468278 -0.067925 -0.032502
14 0.938272 1.238211 0.142452 0.113830
14 0.938272 1.204909 0.320073 -0.620629
8 0.139570 1.043065 0.131774 -0.128014
8 0.139570 0.203400 0.361075 0.029530
8 0.139570 0.197934 0.407530 0.626431
14 0.938272 0.549914 -0.030533 0.308015
14 0.938272 0.270442 -0.670198 -0.744557
14 0.938272 0.664207 -1.150448 0.171093
1 8 -21798.517578 -48770.402344 51856.511719
9 0.139570 0.057645 -1.707157 -1.032173
6 0.105658 11.195799 0.119988 0.058818
14 0.938272 0.514763 0.547351 0.575442
8 0.139570 0.728305 -0.068799 -0.072663
8 0.139570 1.356257 -0.116911 -0.531473
14 0.938272 0.590876 -0.173794 -0.221707
8 0.139570 0.199678 -0.358453 0.016327
14 0.938272 0.192432 0.436935 0.618596
1 5 38473.695312 48813.468750 64734.195312
